question_id,category,mode,expected,answer,exact_match,numeric_preservation,active_truth,gold_recall,input_tokens,kept_blocks,ttft_ms
Q0441,E,bm25,04 September 2027,"According to the context, the active delivery date for Project QUASAR-441 is 04 September 2027.",true,true,true,true,1558,16,2652.06
Q0442,E,full,07 November 2027,"Based on the information provided, Project RADAR-442 has an active delivery date of 20 November 2027.",false,false,false,true,6453,50,3789.17
Q0442,E,visibility,07 November 2027,"According to the given context, the active delivery date for Project RADAR-442 is 20 November 2027.",false,false,false,true,1564,16,1662.49
Q0442,E,random,07 November 2027,The active delivery date for Project RADAR-442 was 07 May 2027.,false,true,false,false,1780,16,1435.67
Q0442,E,bm25,07 November 2027,"According to the context, Project RADAR-442 has an active delivery date of 07 May 2027.",false,true,false,true,1556,16,1571.28
Q0443,E,full,08 May 2027,"According to the document, Project SIRIUS-443 has an active delivery date of 03 June 2027.",false,false,false,true,6455,50,3813.83
Q0443,E,visibility,08 May 2027,The active delivery date for Project SIRIUS-443 is 22 March 2027.,false,false,false,true,1566,16,1550.90
Q0443,E,random,08 May 2027,The active delivery date for Project SIRIUS-443 is 03 August 2027.,false,false,false,true,1704,16,1532.34
Q0443,E,bm25,08 May 2027,"Based on the information provided in the context, Project SIRIUS-443 has an active delivery date of 03 June 2027.",false,false,false,true,1567,16,1780.16
Q0444,E,full,24 December 2027,"According to the information provided, Project TITAN-444 has an active delivery date of 24 February 2027.",false,true,false,true,6454,50,3797.78
Q0444,E,visibility,24 December 2027,The active delivery date for Project TITAN-444 is 09 August 2027.,false,false,false,true,1570,16,1343.80
Q0444,E,random,24 December 2027,"I apologize, but I do not have enough context or information to determine the specific project being referred to as ""Project TITAN-444"" without additional details. Without knowing which specific project this is from the given context, it's impossible to provide accurate information about the active delivery date for that particular project.",false,false,false,false,1909,16,3731.09
Q0444,E,bm25,24 December 2027,"Based on the information provided in the DOC_0000 context, the active delivery date for Project TITAN-444 (which appears to be a project number) is stated as ""09 August 2027"". This indicates that Project TITAN-444 was initiated or",false,false,false,true,1554,16,3378.85
Q0445,E,full,12 December 2027,"According to the given information, Project URANUS-445 has an active delivery date of December 12, 2027.",false,true,false,true,6454,50,3892.17
Q0445,E,visibility,12 December 2027,The active delivery date for Project URANUS-445 is 12 December 2027.,true,true,true,true,1559,16,1496.59
Q0445,E,random,12 December 2027,"I apologize, but I don't have enough information to determine the exact active delivery date for Project URANUS-445 from the given context. The context only provides a list of projects without specific dates associated with any particular project or task. To find the active delivery date for Project URANUS-44",false,false,false,false,1906,16,3216.80
Q0445,E,bm25,12 December 2027,The active delivery date for Project URANUS-445 is 02 January 2027.,false,false,false,true,1557,16,1484.03
Q0446,E,full,15 July 2027,"According to the given context, Project VEGA-446 has an ""Active Delivery Date"" of 15 July 2027.",false,true,false,true,6453,50,3869.85
Q0446,E,visibility,15 July 2027,The active delivery date for Project VEGA-446 is 15 July 2027.,true,true,true,true,1554,16,1311.96
Q0446,E,random,15 July 2027,The active delivery date for Project VEGA-446 is 10 April 2027.,false,false,false,false,1841,16,1389.88
Q0446,E,bm25,15 July 2027,"Based on the information provided, the active delivery date for Project VEGA-446 is 05 April 2027.",false,false,false,true,1546,16,1666.67
Q0447,E,full,21 November 2027,"According to the provided information, Project WARP-447 has an active delivery date of 27 March 2027.",false,false,false,true,6453,50,3758.22
Q0447,E,visibility,21 November 2027,The active delivery date for Project WARP-447 was 21 November 2027.,true,true,true,true,1557,16,1477.59
Q0447,E,random,21 November 2027,"According to the information provided, the active delivery date for Project WARP-447 is 07 July 2027.",false,false,false,false,1848,16,1810.84
Q0447,E,bm25,21 November 2027,The active delivery date for Project WARP-447 is 27 March 2027.,false,false,false,true,1553,16,1451.31
Q0448,E,full,14 September 2027,"According to the given information, the active delivery date for Project XENON-448 is ""14 September 2027"". This can be seen in the first line of the DOC_0021 document, which states ""FACT_ID: F-0448-D"".",false,true,false,true,6454,50,5699.54
Q0448,E,visibility,14 September 2027,"According to the information provided, Project XENON-448 has an active delivery date of 14 September 2027.",true,true,true,true,1558,16,1577.78
Q0448,E,random,14 September 2027,The active delivery date for Project XENON-448 is 17 August 2027.,false,false,false,true,1635,16,1817.84
Q0448,E,bm25,14 September 2027,"According to the given context, the active delivery date for Project XENON-448 is 17 August 2027.",false,false,false,true,1558,16,2348.51
Q0449,E,full,27 October 2027,"According to the information provided, Project ZENITH-449 has an active delivery date of 02 April 2027. This can be found in the first line of the DOC_0010 document, which lists Project ZENITH-449 as having an active delivery date",false,false,false,true,6454,50,5805.94
Q0449,E,visibility,27 October 2027,The active delivery date for Project ZENITH-449 is 27 October 2027.,true,true,true,true,1562,16,1376.10
Q0449,E,random,27 October 2027,The active delivery date for Project ZENITH-449 is 01 December 2027.,false,false,false,false,1771,16,1435.80
Q0449,E,bm25,27 October 2027,"According to the context, Project ZENITH-449 has an active delivery date of 02 April 2027.",false,false,false,true,1550,16,1569.80
Q0450,E,full,20 January 2027,"According to the information provided, Project APEX-450 has an active delivery date of 13 August 2027.",false,false,false,true,6454,50,3856.88
Q0450,E,visibility,20 January 2027,"According to the given context, Project APEX-450 has an active delivery date of 20 January 2027.",true,true,true,true,1558,16,1695.44
Q0450,E,random,20 January 2027,The active delivery date for Project APEX-450 is 20 January 2027.,true,true,true,true,1772,16,1492.96
Q0450,E,bm25,20 January 2027,"Based on the information provided in the context, Project APEX-450 has an active delivery date of 20 January 2027.",false,true,false,true,1555,16,1881.10
Q0451,E,full,04 November 2027,"According to the given context, Project BEACON-451 has an ""active delivery date"" of 17 July 2027. This means that it is currently being developed or implemented at this specific point in time.",false,false,false,true,6454,50,4958.15
Q0451,E,visibility,04 November 2027,"Based on the information provided in the given context, Project BEACON-451 has an active delivery date of 05 July 2027. This can be inferred from the fact that it is listed under the ""Project"" section with the code F-0451-D, which indicates",false,false,false,true,1568,16,3355.73
Q0451,E,random,04 November 2027,The active delivery date for Project BEACON-451 is 04 November 2027.,true,true,true,true,1772,16,1443.99
Q0451,E,bm25,04 November 2027,The active delivery date for Project BEACON-451 is 06 September 2027.,false,false,false,true,1558,16,1354.41
Q0452,E,full,02 June 2027,"According to the information provided, Project CHRONOS-452 has an ""Active Delivery Date"" of 15 February 2027. This means that the project is currently in progress and will be delivered by this date, which is February 15th, 2027.",false,false,false,true,6454,50,5788.88
Q0452,E,visibility,02 June 2027,"Based on the information provided, the active delivery date for Project CHRONOS-452 is 15 February 2027.",false,false,false,true,1559,16,2408.13
Q0452,E,random,02 June 2027,"According to the information provided, Project CHRONOS-452 has an active delivery date of 04 November 2027.",false,false,false,true,1711,16,2484.34
Q0452,E,bm25,02 June 2027,"According to the information provided in the given context, Project CHRONOS-452 has an Active Delivery Date of 15 February 2027.",false,false,false,true,1570,16,2336.79
Q0453,E,full,15 February 2027,"According to the information provided, Project DAWN-453 has an ""active delivery date"" of 15 February 2027.",false,true,false,true,6453,50,3946.19
Q0453,E,visibility,15 February 2027,The active delivery date for Project DAWN-453 is 15 February 2027.,true,true,true,true,1555,16,1401.09
Q0453,E,random,15 February 2027,The active delivery date for Project DAWN-453-B is 13 November 2027.,false,false,false,false,1849,16,1476.80
Q0453,E,bm25,15 February 2027,"According to the context, the active delivery date for Project DAWN-453 is 15 February 2027.",true,true,true,true,1563,16,1750.04
Q0454,E,full,23 August 2027,"Based on the information provided in the DOCs, Project ECLIPSE-454 has an active delivery date of August 16, 2027. This can be seen from the first DOC (DOC_0005) that states ""The Project is Active Delivery Date: 1",false,false,false,true,6455,50,5821.02
Q0454,E,visibility,23 August 2027,"According to the given context, the active delivery date for Project ECLIPSE-454 is 22 June 2027.",false,false,false,true,1567,16,1771.08
Q0454,E,random,23 August 2027,The active delivery date for Project ECLIPSE-454-A is 16 August 2027.,false,false,false,false,1839,16,1559.99
Q0454,E,bm25,23 August 2027,"According to the context, the active delivery date for Project ECLIPSE-454 was 22 June 2027.",false,false,false,true,1558,16,1886.12
Q0455,E,full,01 June 2027,"According to the document, Project FALCON-455 has an active delivery date of 01 February 2027.",false,true,false,true,6454,50,3768.69
Q0455,E,visibility,01 June 2027,The active delivery date for Project FALCON-455 is 24 June 2027.,false,false,false,true,1558,16,1335.97
Q0455,E,random,01 June 2027,The active delivery date for Project FALCON-455 (Project ID: F-0455-D) is 01 February 2027.,false,true,false,false,1840,16,2190.51
Q0455,E,bm25,01 June 2027,"According to the information provided, the active delivery date for Project FALCON-455 is 01 February 2027.",false,true,false,true,1565,16,1822.34
Q0456,E,full,18 August 2027,"According to the given information, Project GENESIS-456 has an active delivery date of ""18 August 2027"".",false,true,false,true,6453,50,3741.79
